genres,popularity,title,vote_average
"Thriller, Action",0.03243897,The prince,4.6
Drama,0.009728456,As i lay dying,5.8
,0.000162408,Nicky's family,8.5
"Fantasy, Adventure, Family",0.011910406,The adventurer: the curse of the midas box,5.1
"Action, Drama, Mystery, Thriller",0.002263248,Charlie chan at the olympics,7.0
"Crime, Drama, Mystery, Thriller",0.002860298,Charlie chan at the opera,6.6
Science Fiction,0.00216107,Stereo,5.9
"Comedy, Science Fiction",0.00204574,Crimes of the future,5.0
,0.00086714,Guernica,6.3
,0.000286074,Gold of rome,6.0
"Horror, Thriller",0.002685382,Entity,4.3
Horror,0.004342854,House iii: the horror show,4.4
Drama,0.022749110000000003,Legendary,6.7
"Drama, Romance",0.001432164,Millie,0.0
Drama,4.418e-06,Stranger on the prowl,0.0
Drama,0.002264024,The war boys,5.9
Thriller,0.005901548,The entitled,5.9
"Drama, Romance",0.00065324,The magic of ordinary days,6.2
Comedy,0.00119487,Ratko: the dictator's son,4.5
"Drama, Thriller, Crime",0.029247384,The captive,5.8
Thriller,0.01340785,The scribbler,4.8
,9.414e-06,Benigni,0.0
Drama,0.00480523,Ilo ilo,6.6
"Science Fiction, Thriller",0.021048407999999998,Predestination,7.3
"Animation, Romance, Adventure, Drama, Fantasy",0.0120914,Jack and the cuckoo-clock heart,6.8
"Drama, Action",0.005111212,The red tent,5.8
,2.3742e-05,Facing fear,0.0
"Animation, Comedy, Family",0.0023210839999999997,Moomins on the riviera,5.8
"Drama, Music",0.0053462100000000005,Grace unplugged,6.0
Horror,0.0013123400000000002,The return of dracula,4.7
,9.412e-06,Podwórka,0.0
,7.06e-06,It's my mother's birthday today,0.0
,0.000226948,Spare bed-room,5.3
,0.0026546820000000002,Skhizein,7.8
"Adventure, Animation, Family",0.005961242,No time for nuts,7.2
"TV Movie, Drama, Family",0.000479726,A christmas memory,7.7
,0.0006332839999999999,Alien nation: the udara legacy,5.9
"Drama, Horror, Science Fiction",0.001358968,Alien predators,4.9
"Documentary, War",4.614e-06,Appointment in tokyo,0.0
Family,0.006040088,The children of noisy village,6.2
Family,0.00197668,More about the children of noisy village,6.6
Horror,0.000978538,The haunted castle,5.0
"Animation, Adventure",0.013148102,Justin and the knights of valour,5.5
Horror,0.000153902,The bride from hades,10.0
Comedy,0.01982255,Bad grandpa .5,5.8
"Comedy, Drama",0.000249928,Barnacle bill,0.0
"Action, Comedy",0.002117938,The odd couple,6.1
"Animation, Comedy",0.003556938,The lady and the reaper,6.8
"Animation, Horror, Action, Comedy",0.00035798000000000004,Ward 13,8.2
Animation,0.00110371,Rabbit,7.9
"Comedy, Horror",0.021008396000000002,What we do in the shadows,7.4
Drama,0.007329696,The dark horse,5.4
Drama,0.00660731,Corn island,7.6
"Documentary, Music",0.00023028599999999998,Celine: through the eyes of the world,4.8
"Action, Family, Adventure, Drama",0.002035428,Challenge to lassie,4.0
Documentary,0.001071654,The newburgh sting,6.5
Documentary,0.00244414,Rip!: a remix manifesto,6.7
"Drama, Romance",0.01639395,The best of me,7.2
"Action, Thriller",0.367740748,John wick,7.0
"Drama, Action, Comedy, Crime",0.015618387999999999,Plastic,6.1
Drama,0.001902806,Two weeks in another town,5.5
Thriller,0.00757648,Reclaim,4.9
"Action, Adventure, Western",0.000859076,Good for nothing,6.2
"Foreign, Romance, Thriller",0.004614498,Snakes and earrings,6.6
Drama,0.035775886,The judge,7.2
Drama,0.012533662,The disappearance of eleanor rigby: them,6.2
Drama,0.01231396,Love is strange,6.4
Documentary,0.00140936,All the world's memory,6.4
Comedy,0.001882282,The kids,7.0
Drama,0.003347708,Antoine and colette,7.1
Documentary,0.001481484,The culture high,6.9
"TV Movie, Drama, Romance",0.003383016,Recipe for love,5.7
Animation,0.000679464,Mount head,6.6
"War, Drama, Action",0.073427614,Fury,7.4
"Comedy, Romance, TV Movie",0.003257288,My boyfriends' dogs,6.2
"Drama, Western",0.01650741,The salvation,6.2
"Action, Thriller",0.001363046,S.i.s.,4.0
"Romance, Drama",0.013546556000000001,Grace of monaco,5.8
Drama,0.000633182,Torn,0.0
Comedy,0.027311504,St. vincent,7.1
Documentary,0.000131388,Berlin babylon,8.0
"Western, Action, Drama, Science Fiction",0.011832504,Young ones,5.8
"Animation, Comedy, Family",0.00163144,Amazon jack 3: jungo goes bananas,5.5
"Comedy, Adventure",0.00803286,Land ho!,5.8
"Adventure, Horror, Mystery, Thriller",0.003463798,The mine,3.7
Thriller,0.011180982,Mine games,5.3
"Mystery, Comedy, Thriller, Crime",0.00106605,Charlie chan at the race track,6.9
"Crime, Mystery, Drama, Thriller, Comedy",0.001029512,Charlie chan at the wax museum,8.4
"Mystery, Thriller",0.0011950300000000001,Charlie chan at treasure island,6.6
"Crime, Drama, Thriller, Mystery",0.0021372879999999998,City in darkness,6.8
"Mystery, Crime, Drama, Comedy, Thriller",0.001213452,Charlie chan in honolulu,6.9
Documentary,0.000625828,(a)sexual,5.7
"Fantasy, Science Fiction, Foreign",0.000103002,The donkey's hide,7.0
Comedy,0.0,Kiljusen herrasväki,0.0
"Family, Science Fiction, Adventure",0.00048148600000000005,The purple ball,5.8
"Fantasy, Adventure",0.0076931180000000005,Sleeping beauty,4.7
Horror,0.008957762000000001,Stage fright,5.3
"Comedy, Family, Action",0.0036019,The chaperone,5.4
"Fantasy, Animation, Family",0.010349833999999999,The swan princess: the mystery of the enchanted kingdom,5.7
"Crime, Drama, Thriller, Mystery, Comedy",0.000761424,Charlie chan in panama,6.8
"Comedy, Crime, Drama, Mystery, Thriller",0.001106164,Charlie chan in paris,6.8
"Mystery, Thriller",0.0020548199999999997,Charlie chan in reno,6.3
"Crime, Mystery, Thriller, Comedy, Drama",0.000955866,Charlie chan in rio,6.0
"Mystery, Comedy, Crime, Thriller",0.001547928,The chinese cat,6.6
"Crime, Mystery, Thriller, Drama",0.0016782919999999998,Charlie chan on broadway,7.3
Drama,0.001158024,The wise kids,6.4
,2.3540000000000002e-06,A modern coed,0.0
Documentary,2.3600000000000003e-06,Advertising and the end of the world,0.0
Documentary,0.00097918,"Tough guise: violence, media & the crisis in masculinity",6.5
"Horror, Thriller",0.002137322,The chair,4.0
"Animation, Family",0.00127488,Jungledyret,5.6
"Comedy, Drama",0.002445934,Miss and the doctors,5.0
"Science Fiction, Horror",0.0022104560000000004,The black sleep,6.4
Horror,0.0012258960000000002,Grave secrets,5.1
"Family, Comedy",0.015722008,"Alexander and the terrible, horrible, no good, very bad day",6.1
Mystery,1.5882e-05,Charlie chan's chance,0.0
Mystery,0.000238356,Charlie chan's courage,0.0
Documentary,8.0428e-05,My brother the terrorist,0.0
"Drama, Action, Thriller, Crime",0.01437154,The brothers rico,5.7
,5.118e-06,El malvado carabel,0.0
"Thriller, Action, Science Fiction",0.023038106,Left behind,3.7
,0.00024518799999999997,"Presentation, or charlotte and her steak",5.5
Documentary,2.7859999999999997e-06,Mariya,6.5
Drama,0.0,Pleasure party,0.0
"Documentary, Music",0.00019702400000000002,My father and the man in black,7.0
Drama,0.01109444,Blind,5.9
,0.000147,(absolutions) pipilotti's mistakes,0.0
"Comedy, Drama, Fantasy",0.001506454,Motivational growth,8.5
Drama,0.00048452200000000003,"Dance party, usa",5.3
"Drama, Comedy",0.003219322,Tour de force,7.5
Documentary,0.005623258,Harmontown,6.9
"Drama, Horror",0.001096846,You killed me first,5.9
"Horror, Science Fiction",0.020915313999999997,Extraterrestrial,4.8
"Horror, Thriller, Foreign",0.000504182,Loner,5.0
Drama,0.002039912,Blackbird,6.4
"Adventure, Crime, Science Fiction",0.00096486,The whip hand,5.9
"Romance, Comedy",0.012507686,The rewrite,5.8
"Horror, Science Fiction, Thriller",0.01198335,Alien abduction,4.8
Horror,0.004892876,The mummy's shroud,5.0
"Horror, Science Fiction",0.0009561,The creeping terror,2.1
"Comedy, Action, Adventure",0.002695576,Why me?,3.0
Horror,0.012707762000000001,Blood from the mummy's tomb,6.4
,1.9999999999999997e-09,Judgement day,0.0
"Thriller, Drama, Crime, History",0.004398134,Violette,6.4
Horror,0.026577128,Ouija,4.9
Documentary,0.001873134,Stop at nothing: the lance armstrong story,7.0
"Romance, Drama",0.000185444,A star for two,0.0
"Horror, Mystery, Thriller",0.012223922,Films to keep you awake: the baby's room,6.3
"Animation, Family",0.00106332,Hugo the movie star,4.9
"Action, Crime, Thriller",0.010049656,S.w.a.t.: firefight,5.4
"Crime, Drama, Thriller",0.042554146,Nightcrawler,7.6
"Crime, Documentary",0.00045451000000000004,The condemned,6.3
"Crime, Drama, Thriller",0.006629404,Child of god,5.4
Comedy,0.0008883,Blondie on a budget,6.5
Drama,5.682000000000001e-06,Breaktime,5.3
Documentary,0.000231352,Two solutions for one problem,6.3
,0.00022007399999999998,The chorus,4.5
"Animation, Family",0.000941484,The seventh brother,5.0
"Animation, Horror, Mystery, Science Fiction",0.001115836,Darkside blues,6.7
"Animation, Family",6.1152e-05,Felix the cat: the movie,3.7
"Adventure, Family, Animation, Action, Comedy",0.427699814,Big hero 6,7.8
"Comedy, Horror, Mystery",0.002148592,The bat,6.0
"Action, Horror, Science Fiction",0.00264117,Disaster l.a.: the last zombie apocalypse begins here,3.6
Horror,0.00653062,Dream home,6.5
"Mystery, Thriller",0.022255434,Marshland,7.1
"Comedy, Family",0.001343602,Alone for christmas,3.9
"Thriller, Drama, Mystery, Crime",0.004923088,Archangel,5.2
Crime,0.001389898,The flanagan boy,6.0
Drama,8.0074e-05,Blue denim,0.0
"Romance, Animation, Adventure, Comedy, Family, Fantasy",0.020675988,The book of life,7.3
"Comedy, Romance",0.029132206,"Love, rosie",7.7
"Action, Crime, Fantasy, Adventure",0.028329038,Young detective dee: rise of the sea dragon,5.9
Comedy,0.000877022,The dancing masters,5.2
"Romance, Drama",0.000112372,Hard sun,5.0
"Drama, Music",0.007048654,"Like sunday, like rain",7.5
"Thriller, Science Fiction",0.019293475999999997,Time lapse,6.4
Western,0.00241966,Winterhawk,8.5
"Drama, Horror",0.004186622,National theatre live: frankenstein,8.5
"Comedy, Family, Horror",0.004303670000000001,Mad monster party?,6.1
"Drama, TV Movie, Comedy",0.001319288,A very social secretary,6.0
"Comedy, Crime, Romance",0.000832792,Blindfold,6.5
"Adventure, Drama",0.0075325819999999995,Turning tide,6.2
"TV Movie, Drama, Horror",0.000914228,Cry baby lane,3.7
"Action, Comedy, Foreign",0.005356242,The hire: star,7.2
"Music, Animation, Comedy",1.3336e-05,The cat came back,6.4
"Animation, Comedy",2.7859999999999997e-06,The big snit,7.1
Documentary,0.0017554320000000001,Tiny: a story about living small,6.5
"Drama, Science Fiction",0.028281559999999997,Ex machina,7.6
Drama,0.00151918,They have escaped,6.0
"Romance, Comedy",0.0008859359999999999,Separation city,5.4
"Action, Drama",0.008044648,Crippled avengers,7.0
,0.00015278,Runaway,7.0
"Animation, Action, Comedy, Fantasy, Science Fiction",0.000305776,Strange invaders,6.0
"Adventure, Fantasy, Romance",0.000943256,Thief of damascus,7.0
"Action, Drama, Music",0.000847908,Stunt rock,4.3
,0.00032974999999999997,A cube of sugar,7.3
Horror,0.00096158,Dead men walk,4.6
"Drama, Comedy",0.003064798,Inserts,6.0
Drama,0.003534198,Heart beat,7.5
"TV Movie, History, War",0.002051952,The bridge,4.4
"Comedy, Western",0.001441274,A fistful of fingers,5.9
Drama,0.006804522,Before i disappear,6.5
Comedy,3.8413999999999995e-05,Crimes against humanity,0.0
Documentary,2.4986e-05,Mission congo,0.0
Horror,0.015634442,Beneath,5.2
Comedy,0.00156795,Great guns,5.5
"Drama, Fantasy, Horror",0.00077842,The white reindeer,6.5
Drama,0.001383602,The proud valley,6.2
Documentary,0.000237316,Breaking and entering,7.0
Documentary,0.000616142,Bronx obama,6.3
"Drama, Thriller",5.3374e-05,Calling dr. gillespie,0.0
Mystery,1.1079999999999999e-05,Charlie chan's greatest case,0.0
"Animation, Comedy, Family, Fantasy",0.005821568,Mr hublot,6.8
"History, Drama",0.012657392,Mr. turner,6.3
Documentary,0.00158163,Bound by flesh,6.0
"Adventure, Romance, Drama",0.008608916000000001,Copenhagen,6.6
"History, Documentary, Crime",0.000598962,Serial killer culture,5.0
"Comedy, Crime, Mystery, Thriller",0.001720168,Charlie chan's murder cruise,7.3
"Crime, Mystery, Drama, Thriller",0.00126125,Charlie chan's secret,7.4
"Adventure, Animation, Drama, Family",0.002188806,Charlotte's web 2: wilbur's great adventure,4.6
"Crime, Comedy, Adventure",0.0016147380000000001,Hue and cry,5.9
"Comedy, Drama",0.000167272,Come and go,7.5
,0.000390886,The last dive,7.5
"Thriller, Horror",0.017416036,Mercy,4.7
"War, Drama",0.0008441880000000001,The red beret,6.5
"Animation, Family",0.022631698,Hawaiian vacation,6.9
"Animation, Comedy",0.008321262000000001,Maggie simpson in the longest daycare,6.8
"Animation, Family",0.019716358,Small fry,6.8
"Animation, Science Fiction",0.00624571,9,7.4
"Drama, Action, Adventure",0.002650612,Wyatt earp's revenge,3.4
"Action, Thriller",0.0060969,The sniper,5.9
"Drama, Romance",0.001395038,Madame bovary,4.0
,0.000804864,Cambridge spies,7.0
"War, Drama, History",0.002970996,Calm at sea,4.1
"Thriller, Science Fiction",0.000993304,Animal,4.6
Comedy,0.0024350879999999997,The wedding video,6.2
"Romance, Drama",0.005962162,Young goethe in love,5.7
"Drama, Action, Thriller, Crime",0.004889354,The crew,6.2
"Action, Thriller",0.011317012,The hit list,5.2
"Action, Drama, Family, Mystery, Thriller",0.001253446,The prodigy,6.0
Comedy,0.003728648,30 nights of paranormal activity with the devil inside the girl with the dragon tattoo,2.9
"War, Action, Thriller",0.0036668440000000003,A better tomorrow iii: love and death in saigon,6.2
"Action, Adventure, Drama, Thriller",0.01628761,The marine 2,4.7
"Adventure, Horror, Action, Thriller, Foreign",0.000136114,The delivery,4.0
"Western, Action, Fantasy, Horror",0.012131748,Dead in tombstone,4.8
"Action, War, Drama",0.013550330000000001,Seal team eight: behind enemy lines,4.8
"Family, Animation",0.001985042,Louis & luca and the snow machine,6.5
"Action, Animation, Family, Fantasy, Science Fiction",0.020050274000000003,Doctor strange,6.6
"Animation, Family",0.01395424,Barbie: a perfect christmas,5.5
"Animation, Action, Adventure",0.0062419979999999995,Lego hero factory: savage planet,0.0
"Action, Animation, Family",0.0028559839999999998,Lego hero factory: rise of the rookies,0.0
"Animation, Family, Adventure",0.000597784,Tom sawyer,6.2
"Action, Adventure",0.005065050000000001,King solomon's mines,5.2
"Comedy, Animation, Family",0.0006639500000000001,Santa claus and the magic drum,7.0
"Family, Animation, Adventure",0.009083102000000001,The land before time iv: journey through the mists,5.8
"Family, Animation, Adventure",0.009490462000000002,The land before time v: the mysterious island,5.9
"Family, Animation",0.00707591,The land before time vi: the secret of saurus rock,5.7
"Family, Animation, Adventure",0.006545972,An american tail: the treasure of manhattan island,5.7
"Adventure, Fantasy, Animation, Science Fiction, Mystery, Family",0.011665926,An american tail: the mystery of the night monster,5.8
"Horror, Science Fiction",0.00957824,Stranded,3.4
"War, Action, Thriller",0.0009073400000000001,Special forces,4.8
"Action, Drama, Thriller",0.007242073999999999,Category 7: the end of the world,5.2
Drama,0.000966746,The jayne mansfield story,5.3
Action,0.0074507620000000005,The marine 3: homefront,5.4
"Drama, Crime",0.0028898500000000002,The stoker,7.0
"Crime, Action, Comedy",0.00352292,Blind man's bluff,6.6
"Science Fiction, Drama, Thriller",0.013465982,These final hours,6.4
"Action, Drama, War, History",0.010255188,Generation war,8.2
"Action, Adventure, Comedy",0.016812112,Kung fu dunk,5.0
"Action, Drama, Crime, Romance",0.012049303999999999,Haider,7.2
Drama,0.000677546,The fifth season,6.4
"War, Documentary, History",0.002105286,Auschwitz: the nazis and the 'final solution',8.0
"Adventure, Action, Thriller",0.001461788,Puerto vallarta squeeze,4.6
Family,0.00036042999999999996,Soccer dog 2: european cup,6.0
,0.00079691,Going back,4.0
Thriller,0.00097982,The fraternity,4.3
"Drama, Action, History, Thriller, War",0.000694008,American soldiers: a day in iraq,6.5
Drama,0.009161608,"Kumiko, the treasure hunter",6.4
Comedy,0.000306446,The great match,7.3
Thriller,0.00786824,Stereo,6.3
"Drama, Action, Thriller, Crime",0.00546144,The guardians,5.6
Science Fiction,0.001580214,Starship invasions,2.3
"Documentary, Music",0.0034860639999999997,History of the eagles,7.5
Drama,0.009291448,Paradise: love,6.7
"Action, Drama, War",0.0007616540000000001,Beyond the border,5.8
"Thriller, Drama",0.002270548,Everything will be fine,6.3
"Thriller, Drama",0.004024666,The hour of the lynx,5.4
"Crime, Drama",0.00115592,The young savages,5.5
Drama,0.001265356,Rage,6.4
"Drama, Comedy",0.000231602,Good luck. and take care of each other,0.0
Documentary,0.000702434,Chasing madoff,5.5
"Romance, Comedy, Drama",0.000920362,Chasing rainbows,0.0
Comedy,0.001527568,Chatterbox,5.0
"Music, Drama",0.004349708,Northern soul,5.1
Comedy,0.000544814,Checking out,6.5
"Drama, Horror, Thriller",0.01979193,Children of the corn,4.3
"Horror, Mystery",0.022183118,Children of the corn 666: isaac's return,3.5
"Horror, Thriller",0.012264692,Children of the corn v: fields of terror,3.8
"Horror, Thriller",0.004224788,Children of the corn: genesis,4.0
Horror,0.005168580000000001,Children of the corn: revelation,3.7
"Comedy, Science Fiction",4.0368000000000004e-05,Chile can do it,0.0
"Drama, History",0.001262484,Christine,6.3
"Comedy, Romance",0.001828244,Christmas in connecticut,4.3
Family,0.002711574,Christmas oranges,7.6
"Drama, Comedy, Foreign",0.0013836340000000001,Cleopatra,4.7
"Drama, History, Romance, TV Movie",0.0027535,Cleopatra,6.1
"Drama, Romance",0.0034065500000000004,A french gigolo,5.4
"Comedy, Romance",0.007417776,Coach,4.3
"Action, Drama, War",0.00131777,Code name: emerald,6.0
"Crime, Thriller",0.004166636,Cohen and tate,7.3
"Crime, Thriller, Drama",0.00181101,Cold around the heart,4.5
"Thriller, Crime",0.00337237,Cold blooded,5.1
"Thriller, Romance",0.001439608,Cold heart,6.0
Western,0.000979554,"Cole younger, gunfighter",5.0
"Romance, Thriller",0.009002234,Intersections,6.1
Horror,0.0013365620000000001,Torture garden,5.7
Documentary,5.5073999999999995e-05,British sounds,6.7
Documentary,0.000958158,Here and elsewhere,5.7
Documentary,1.2718000000000001e-05,Meetin' wa,5.2
"Comedy, Drama",0.000833188,Keep your right up,5.3
Comedy,0.005436046,A night in the show,6.2
Comedy,0.001154102,By the sea,5.4
Comedy,0.000435364,Mabel's married life,5.5
,0.000281668,Lettera amorosa,7.0
Drama,0.00041843,The ballad of johnny guitar,6.3
,1.5589999999999998e-05,Conserva acabada,5.0
Drama,2.2e-08,The love of the three pomegranates,0.0
,0.000143638,Sophia de mello breyner andresen,5.0
Documentary,0.000163532,Death of a nation - the timor conspiracy,5.0
"History, Documentary",0.00082075,The secret country: the first australians fight back,0.0
Comedy,0.00093399,Elsk meg i morgen,5.7
"Action, Western",0.000197588,Colt .45,3.8
"Action, Western, Adventure",1.2416e-05,Colt comrades,0.0
"Romance, Comedy",0.003140124,Coming soon,5.6
"Drama, Foreign",0.002227132,Complicit,4.5
"Thriller, Drama",0.00536341,Compulsion,4.5
"Action, Comedy, Crime",0.002279578,Concrete blondes,5.1
Comedy,6.1060000000000005e-06,Coney island,0.0
Drama,0.012058914,Olive kitteridge,7.6
Drama,0.012624824,Leviathan,7.3
Drama,9.977e-05,The russian novel,5.0
Drama,0.009998474,Still life,7.3
Science Fiction,0.0014540500000000001,Electronic labyrinth thx 1138 4eb,6.4
"Documentary, Romance, War",0.000646078,Level five,6.7
"Drama, Thriller",0.01620714,Foxcatcher,6.5
"Thriller, Action, Crime",0.00023088,Baby needs a new pair of shoes,6.3
Horror,0.00079898,Illusion of blood,7.0
"Drama, Romance",0.0010015039999999998,Ladies of leisure,5.4
"History, Action",0.0068855719999999995,Reign of assassins,6.7
Drama,0.0013780079999999998,Everybody dies but me,5.0
"Comedy, Drama",0.001575664,Bank holiday,6.0
"Drama, History, Romance",0.000227634,The emperor's candlesticks,6.3
"Drama, Romance, Comedy",0.000237018,Romance in manhattan,3.3
"Drama, Comedy",0.000727138,Sazen tange and the pot worth a million ryo,7.4
"Comedy, Mystery, Romance, Thriller",0.00033739200000000005,The princess comes across,6.5
Comedy,0.002656626,It's love i'm after,7.5
"Comedy, Romance",0.0009432700000000001,Thirty day princess,5.8
"Comedy, Romance",0.000531886,You belong to me,6.5
"Comedy, Romance",0.000232496,Personal property,8.0
"Horror, Thriller",0.013684214,Wolf creek 2,5.9
Comedy,0.001039634,Two-faced woman,6.3
"Comedy, Romance",0.000976962,Love is news,8.0
"Romance, Adventure, Thriller",0.0006317580000000001,Dark journey,6.2
Horror,0.009354202,Storm warning,5.5
Crime,0.001471928,Blind alley,5.5
"Drama, Crime",7.8236e-05,The last journey,6.5
"Mystery, Horror, Thriller, Crime",0.009854556,The clinic,5.1
"Crime, Drama, Thriller",0.013653321999999999,Zulu,6.7
"Drama, War",0.000215826,The road to glory,0.0
Mystery,0.000172136,The sign of four: sherlock holmes' greatest case,2.5
"Animation, Family, Adventure",0.017767731999999998,Walking with dinosaurs,5.2
"Animation, Science Fiction",0.00577116,"Ultramarines: a warhammer 40,000 movie",5.2
"Animation, Family, Fantasy, Adventure",0.01864116,Secret of the wings,6.5
"Animation, Family, Adventure, Fantasy",0.020401115999999997,Tinker bell and the lost treasure,6.4
Drama,0.007755112,Tyson,5.0
Drama,0.0008676819999999999,The conductor,4.0
"Drama, History",0.004366186,Tsar,6.7
Drama,0.001724808,Taxi blues,5.0
Drama,0.000602048,Confessions of an opium eater,6.5
"Drama, Thriller, Crime",0.000631118,Confidence girl,5.2
"Family, Comedy",0.000184024,Confidentially connie,4.0
Drama,0.000913822,Convicts,5.5
"Comedy, Romance, Thriller",0.001031732,Cool blue,4.5
Family,0.003174402,Cool dog,4.6
Documentary,0.003532584,Coral reef adventure,5.8
Comedy,0.011112314,Cougar club,4.4
"Family, Adventure, Drama",0.001406844,Courage of lassie,5.0
Drama,0.017495272,Wuthering heights,6.9
"Drama, Family",0.004980063999999999,Cowgirls n' angels,5.3
Comedy,0.000505386,Craig ferguson: does this need to be said?,7.0
"Action, Thriller",0.001798132,Crash dive,3.9
Comedy,9.2156e-05,D.l. hughley: reset,0.0
Comedy,0.003729438,Dane cook: vicious circle,7.2
"Music, Drama, Romance",0.003014802,Crazy,6.7
Horror,0.015243830000000002,Crazy eights,3.4
Drama,0.001281274,And so it is,6.0
"Action, Comedy",3.0556e-05,Crazy mama,4.0
"Crime, Drama",0.002947244,Crime and punishment,5.9
Drama,0.001405586,Light years away,5.8
Drama,0.001067236,Crime and punishment,7.3
"Comedy, Romance",0.000298136,Critic's choice,4.7
"Action, Thriller",0.010412725999999999,Cutaway,4.5
"Thriller, Action",0.007089258,Sniper: legacy,5.5
"Thriller, Drama",0.014231223999999999,Catch hell,5.3
,0.00039106400000000005,Pentimento,7.4
Drama,0.013600912,You're not you,7.3
Crime,0.001264996,Crime in the streets,6.3
"Crime, Drama, Thriller",0.000885116,Crisis,6.0
"Comedy, Romance",0.000938748,Cross my heart,4.9
"Drama, Horror, Thriller",0.003364812,Crush,3.3
Thriller,0.013284622000000001,Crush,5.8
"War, Drama",0.000676496,Cry 'havoc',7.0
"Crime, Drama",0.003096718,Cry of the city,6.1
Horror,0.002177174,Curandero,3.9
"Action, Science Fiction, Thriller",0.002207864,Cyborg 3: the recycler,2.5
"Action, Science Fiction",0.001749504,Cyborg cop ii,3.4
"Action, Science Fiction, Thriller",0.00040256799999999996,Cyborg cop iii,2.6
Comedy,0.0007180180000000001,Dana carvey: squatting monkeys tell no lies,5.5
Comedy,0.00029565399999999996,Dave attell: captain miserable,6.3
Family,0.0021525859999999997,Dakota's summer,5.8
"Action, Drama",0.002003,Danger zone,3.9
"Crime, Mystery",0.001157808,Dangerous money,6.3
Drama,6.16e-07,Muddy river,6.2
Thriller,0.04398351,Stonehearst asylum,6.6
"Drama, Foreign",0.001065986,Russia 88,5.9
,0.000607014,Strawberry wine,6.7
"Drama, Romance",0.004454852,The third half,5.5
"Drama, Comedy",2.494e-06,A star athlete,0.0
Horror,7.4014e-05,Snake woman's curse,7.0
Drama,0.000983284,Aglaya,5.0
"Drama, War",0.008973298,Tangerines,7.4
"Romance, Comedy",0.009564232,Life partners,6.1
"Romance, Drama",0.004268554,Anatomy of a love seen,4.5
"Horror, Fantasy",0.000598654,The snow woman,5.8
"Action, Comedy, Crime",0.012008378,Drive hard,3.9
Horror,0.00027934,The ghost story of oiwa's spirit,8.0
Documentary,0.001220882,An apology to elephants,10.0
,0.000549172,Ecstasy in entropy,3.5
"Comedy, Family",0.0008311659999999999,Air raid wardens,7.3
Drama,0.000887882,Alias the doctor,0.0
Documentary,0.0006103380000000001,Now!,6.3
Documentary,9.884e-06,Building the inferno: nobuo nakagawa and the making of 'jigoku',0.0
,0.000746756,Captain january,6.0
"Comedy, Romance, Drama",0.001969224,Lion's heart,6.6
"Action, Adventure, Drama, War",0.0042633359999999995,Dark of the sun,6.6
"Drama, Romance",0.001637246,"C'est la vie, mon cheri",7.1
"Adventure, Romance",0.000617764,Frisco kid,7.7
Drama,0.021217782,Hateship loveship,5.7
"Drama, Romance, Music, History",0.0024486119999999998,Hearts divided,4.0
"Animation, Family, Foreign",0.00053267,How the toys saved christmas,6.8
Drama,0.003158424,Ice castles,6.2
"Drama, Thriller, Crime",0.011167126,In secret,5.5
Comedy,0.00048176999999999996,It's a small world,6.0
"Action, Drama, Thriller",0.00365434,Kickboxer 5: the redemption,3.8
Comedy,0.00086359,Kiki,0.0
Music,3.986e-06,Kiki,0.0
"Documentary, Music",0.00030098799999999997,My prairie home,8.0
Music,0.001433526,The rolling stones - let's spend the night together,4.6
Documentary,0.000829206,Man for a day,6.9
Romance,0.00392942,Hawaii,7.4
Comedy,0.000301626,The skinny,5.8
"Foreign, Comedy, Horror, Drama",0.0013464940000000002,Remington and the curse of the zombadings,5.3
"Drama, Romance",0.003609326,Out in the dark,6.5
Comedy,0.007877382,We are the nobles,6.9
"Horror, Thriller, Drama",0.009522882,The returned,6.2
"Drama, Family",0.001235704,52 tuesdays,5.9
Drama,0.000980924,Everybody's got somebody... not me,5.5
"Family, Adventure, Animation",0.001892554,The true story of puss 'n boots,3.8
"Thriller, Action",0.001246108,Die fighting,4.2
Horror,0.007928598,The possession of michael king,5.7
"Action, Comedy",0.00547776,New kids nitro,5.9
Comedy,0.0018782719999999998,Mission london,6.8
Comedy,0.0013243320000000001,The broken jug,8.0
"Drama, Foreign",0.001453686,Master harold... and the boys,5.9
"Action, Western",0.003634042,Mohawk,6.3
"Comedy, Drama",0.00018937,Navy blues,8.0
Drama,0.002770888,Our mother's house,5.5
Comedy,0.00139256,Over the brooklyn bridge,3.8
Comedy,0.001312928,Circus,4.8
"War, Action",0.001190392,Stalingrad,5.7
"Horror, Science Fiction",0.008645184,Scarecrow,4.0
"Drama, Comedy",0.014836845999999999,Small time,5.1
,0.00023852400000000002,So long letty,8.0
Action,0.003961454,Laser mission,4.0
"Adventure, Drama, Action, Romance",0.000160746,Soldier of fortune,5.3
"Action, Comedy",0.001676688,Il soldato di ventura,5.1
"Drama, Thriller, Crime",0.0010262020000000001,The dark past,5.4
Horror,0.000579082,The disembodied,6.0
"Comedy, Drama",8.22e-06,The rag man,0.0
"Action, Drama, War, History, Thriller",0.0005686339999999999,The secret invasion,6.0
Drama,0.00099412,The sweet ride,5.0
"Thriller, Mystery",0.0006083340000000001,The whistler,5.1
Drama,0.001396352,Young tom edison,4.0
"Comedy, Romance",0.001858746,The youngest profession,7.0
"Crime, Drama, Romance",0.00406668,"Dance, fools, dance",0.0
"Comedy, Music, Romance",0.001132466,Dangerous when wet,6.0
"Adventure, Drama, Fantasy",0.001602824,L'inferno,5.8
